incident_id,external_case_id,year,month,country,site,location,activity,hazard_category,cause_category,severity_level,recurrence_frequency,risk_score,risk_level_label,recommendation_summary,needs_human_review
07f514de-5701-4756-93a9-d708ab7b8df6,165561,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
562afaab-a657-4cda-9351-cf356be10579,165564,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
eccdac76-9869-4b60-90aa-c38e33adc5c2,165565,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
95190623-63a8-4ff3-bf57-4a1191259dc0,165568,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
ed1e0180-c158-4738-beeb-5c720994cb6f,165569,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
1e969ce5-3584-48ea-b83e-4f820ddc5800,165570,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
4f625594-e6f5-4b01-962d-bf2556d018d9,165571,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
5cd45eed-95fd-433f-98ab-137fed6fc7b8,165572,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
9aebcb8f-3a18-4004-bc77-b7df9969459b,165573,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
2eeda3bf-a9a3-4844-b687-2de9cb13a971,165574,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
b908a64a-cd03-4777-b041-18a293ed0fc4,165575,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
6532f1f5-950f-4c76-acd4-4ffe972b5ed7,165598,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Manual material handling,Ergonomic Hazards,Human Factors,Unknown,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
1da6ea1f-78f8-407d-9cbb-24bce63fa5b3,165602,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Manual material handling,Ergonomic Hazards,Procedures,Unknown,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Facilities. Timeframe: 90 days.,True
5bf21881-ceca-4c5e-8ca4-285c12cfe81e,165620,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Housekeeping,Unknown,0 - 14 days,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
c3cb4583-0ad6-48b2-b538-1d43c1895b42,165622,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
4bd35294-a6bb-4182-82bb-3249580cd51c,165623,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
f40f4796-5082-4d1f-b0c8-317243fa7b47,165624,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Chemical Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
7db7f7d3-a570-412a-9921-dc8fd3b36939,165625,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
a0814a8b-1aa0-42f3-8076-98ac5a5ec783,165626,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 90 days.",True
a583c066-e102-48c9-ae29-74d0cd19a1b0,165627,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Chemical Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Contain exposure, verify storage/labeling, and review spill controls. Owner: EHS. Timeframe: 90 days.",True
1c2378f5-d3b9-47cc-9512-18cf56d5a1e8,165628,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Vehicle & Traffic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
18214b8c-0b10-45ae-a92a-e19a08d82215,165630,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Human Factors,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
fc9aa831-2706-4f11-8e8d-c6250609f7bd,165767,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Chemical Hazards,Personal Protective Equipment,High,Less often,25,Medium,Confirm PPE requirements and availability. Owner: EHS. Timeframe: 30 days.,False
9cb2c534-cc41-4c4c-aac4-b52fd54f7e10,165767,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Chemical Hazards,Personal Protective Equipment,High,Less often,25,Medium,Confirm PPE requirements and availability. Owner: EHS. Timeframe: 30 days.,False
4231c852-28d7-4a43-a774-5c28d14ac05b,165767,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Ergonomic Hazards,Personal Protective Equipment,High,Less often,25,Medium,Confirm PPE requirements and availability. Owner: Facilities. Timeframe: 30 days.,False
36e31bf1-8227-471a-a29a-f4759f80256c,165867,2025,4,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
a11835a7-45b0-4b13-a6c2-b6e900fbf298,165867,2025,4,Mexico,Monterrey,Mexico - Monterrey - Carretera Miguel Aleman no. 162,Machining & Assembly,Fire & Explosion Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
0bc5de04-ee88-411c-bf2c-48415f23025d,165919,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Other,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
ec5f3689-f505-4a40-8809-a25891292b3c,165920,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Walking / working surfaces,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
803b0fb5-2f7e-4173-9067-921fca3410e8,165923,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Walking / working surfaces,Vehicle & Traffic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
570de3fd-baa7-4130-bfa6-13acc028d5cc,165953,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Human Factors,Low,0 - 14 days,25,Medium,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 30 days.",False
ce05d8fe-7566-4245-be54-db5c9574e8fd,165953,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Facilities and equipment,Low,0 - 14 days,25,Medium,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 30 days.",False
509acb2c-010d-460f-bba9-45db1ff20142,165955,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Physical Hazards,Facilities and equipment,Very low,0 - 14 days,5,Low,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",False
92b59c47-d19c-4020-a2b4-b85a09ee3357,165957,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Human Factors,Low,6 months - 1 year,15,Medium,"Review work method, posture, load, and task rotation controls. Owner: Facilities. Timeframe: 30 days.",False
7823f543-57d8-4ec6-aebb-191737e36f93,165958,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Walking / working surfaces,Vehicle & Traffic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
b9a1a540-b821-4875-b4b0-c7d44a0cb870,165959,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Manual material handling,Ergonomic Hazards,Procedures,Low,6 months - 1 year,15,Medium,Update the work instruction and confirm the procedure is followed. Owner: Facilities. Timeframe: 30 days.,False
b78165a9-421e-4b27-bfc7-bd26918b1d56,165959,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Ergonomic Hazards,Procedures,Low,6 months - 1 year,15,Medium,Update the work instruction and confirm the procedure is followed. Owner: Facilities. Timeframe: 30 days.,False
43b02d1f-5209-4ad5-8814-cead48487520,165960,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Repair & Maintenance,Vehicle & Traffic Hazards,Human Factors,Low,Less often,5,Low,Separate pedestrians from mobile equipment and review traffic rules. Owner: EHS. Timeframe: 90 days.,False
e030f428-bb3a-45c6-93bb-47f8ecfc5912,165960,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Repair & Maintenance,Vehicle & Traffic Hazards,Procedures,Low,Less often,5,Low,Update the work instruction and confirm the procedure is followed. Owner: Production. Timeframe: 90 days.,False
4396f182-966f-4d88-b560-e99375182362,165962,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
23da243d-6ecd-4d14-998f-37cd96a738ff,165963,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
a0208e61-47a2-4b51-9c41-3cae996446e7,165965,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Ergonomic Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
816e8cea-0652-4ac0-80d7-55aa476b0313,166072,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Physical Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
b9ba3b35-aa19-4d48-b1c4-77a25cf3ad9e,166085,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
2b8ec218-495c-4601-a286-7259c6d8a8d0,166086,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
ad3170cf-94c9-44d4-94db-d1e408968f73,166087,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Ergonomic Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
d23479a6-75f3-4f46-9989-811148b267e5,166114,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
d8574045-ec1d-4d3a-bbcd-2ef46c300a79,166115,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
3f847444-7579-43cf-8d82-3bfc5c30dc4e,166116,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
c97bd11b-c673-42e2-ac82-9e77aace9474,166118,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
43b4a663-9a24-40d7-a0da-b18de7cfb797,166119,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
f9d7ab6f-01e1-4294-91c9-54a465d7da1c,166199,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
245254bc-abe2-4d57-9eff-dec399eaa71d,166200,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
eae3cf2e-4793-4dff-9ae8-1aa0e348063a,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
e4242a7d-ff6a-4a50-a161-b2e7730dbe30,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
dfa381a9-51a1-4b64-ace2-82336c5c99d6,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
7ac64715-84cf-48c8-b6fc-2fe451644d2b,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
b2794ab8-f438-4601-bdd1-9102251121f2,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
acb8c240-8cc4-4f3d-8a90-bcfaa39d6cfa,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
8d453ade-3ca0-4fe0-bfba-18817e817f89,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
f5066a21-33c3-4541-84dc-fc6d0d5f8526,166228,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Machining & Assembly,Physical Hazards,Human Factors,Unknown,Unknown,,Unknown,"Remove slip/trip exposure, improve signage, and verify housekeeping controls. Owner: Facilities. Timeframe: 90 days.",True
b2255463-e98d-4f3b-b846-6001ff73b16b,166236,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Medium,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
09cba2db-f77d-4caf-93c7-f6fdefd4b303,166236,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Repair & Maintenance,Mechanical / Equipment Hazards,Facilities and equipment,Medium,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
2cc8714b-da93-4af9-86fc-80db7f98ec40,166241,2025,4,Poland,Grodzisk Mazowiecki,Poland - Grodzisk Mazowiecki - Ul. Chrzanowska 5,Repair & Maintenance,Mechanical / Equipment Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
1b21dfc5-c3cb-476e-89e7-5d7d349920b7,166339,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Unknown,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
ae2eb488-4d2f-4410-9fd0-f3b5935aaa64,166340,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
68dcddef-ace6-4328-aa90-56b79900e5e1,166341,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Process Safety / Operational Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
f105dfcb-03d2-4cf3-882a-e33799c9ac9b,166342,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Process Safety / Operational Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
f44e2bed-2905-44d4-b120-9d2713c62dfb,166343,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Process Safety / Operational Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
c87ce48c-0fcc-4454-8939-d747b4ef70f0,166344,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Process Safety / Operational Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
ddd4454e-95c6-4059-b372-cbc8c0f2f623,166345,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
eb1b288d-57bb-46ac-bb95-01001e4fdcc6,166346,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Mechanical / Equipment Hazards,Procedures,Unknown,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Maintenance. Timeframe: 90 days.,True
9adad3ba-b019-4fc9-8fc6-f16a44e9939f,166347,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
ae12c9f2-1880-49e1-8d31-32a1d29e3a0a,166348,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
1b7f8668-d451-4812-b2c5-6cb7c2bd4e54,166349,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Unknown,Procedures,Unknown,Unknown,,Unknown,Update the work instruction and confirm the procedure is followed. Owner: Production. Timeframe: 90 days.,True
c6d2d883-5a51-4352-981a-a2635be08808,166350,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
5dc18345-bffe-4cf4-9037-0317ea8b4425,166351,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Other,Environmental Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
56a67e11-9ac6-44f2-bbab-5ef8df13157f,166360,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Physical Hazards,Housekeeping,Medium,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Facilities. Timeframe: 90 days.,True
25566875-92d3-4a59-b8f6-6f711f17dd58,166361,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
8c1b66a8-6e30-43b6-96fb-cd2a273abad9,166362,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Facilities and equipment,High,Unknown,,Unknown,Isolate electrical exposure and complete a qualified inspection. Owner: Maintenance. Timeframe: 90 days.,True
5b16bac6-1cd4-46e2-84e9-43895b60e500,166373,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Electrical Hazards,Housekeeping,High,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: Maintenance. Timeframe: 90 days.,True
e2decfcf-bdac-4ea3-90bf-89d7f88b48f1,166375,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Mechanical / Equipment Hazards,Facilities and equipment,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
2038cab2-bbc2-46f0-8a3b-5ebe9e64d814,166377,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Machining & Assembly,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
b12c2e80-4277-4267-9c06-b60309a9494e,166393,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
5019b50e-3e60-4f07-bfc9-af4d34758555,166398,2025,4,India,Chennai,India - Chennai - Oragadam A19/2 SIPCOT,Machining & Assembly,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
f55643f6-d642-4ba3-b867-304d2668230f,166422,2025,4,India,Vadodara_Taluka,"India - Vadodara_Taluka - E/1, GIDC - SAVLI",Other,Chemical Hazards,Housekeeping,Unknown,Unknown,,Unknown,Add housekeeping checks and clear the affected area. Owner: EHS. Timeframe: 90 days.,True
69361acb-661e-4cb7-8418-f8b9cc396b9d,166540,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Machining & Assembly,Environmental Hazards,Maintenance Management,Unknown,Unknown,,Unknown,Contain environmental exposure and verify waste/emission controls. Owner: EHS. Timeframe: 90 days.,True
9d99bb24-cd49-4055-a1a6-3b6ddc8ddb5a,166575,2025,4,Denmark,Nordborg,Denmark - Nordborg - Nordborgvej 81,Walking / working surfaces,Mechanical / Equipment Hazards,Workplace Design,Medium,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
5ca2b53d-1155-4115-87a8-f27dfbe70c6f,166613,2025,4,China,Wuqing,China - Wuqing - Quanhui Road No.9,Repair & Maintenance,Mechanical / Equipment Hazards,Maintenance Management,Unknown,Unknown,,Unknown,"Inspect guarding, isolate unsafe equipment, and confirm lockout controls. Owner: Maintenance. Timeframe: 90 days.",True
